name,rating,total_reviews,category,review,address,lat,lon,geocode_confidence,found_address
Khu ăn vặt Cao Thắng - Bàn Cờ,4.0,108,Nhà hàng,"Bàn ghế được bố trí hài hòa, tạo cảm giác thoải mái cho thực khách.",51 Cao Thắng,10.7700723,106.6811389,0.95,"Quán Mèo Mập, 51/9A, Cao Thang, Ho Chi Minh City, HC 72406, Vietnam"
Lẩu dê Trương Định.,3.9,1279,Món lẩu,Phục vụ khá ổn nhưng quán nên coi lại thái độ của nhân viên giữ xe.,105 Trương Định,10.77835,106.689072,0.5,"105, Trương Định, Ho Chi Minh City, HC, Vietnam"
Ốc Loan,4.1,1566,Đồ hải sản,"Quán khá sâu trong hẻm, tuy nhiên taxi vào được tận nơi!",Lô C - chung cư Nguyễn Thiện Thuật,10.805488,106.699182,0.5,"Nguyễn Thiện Thuật, Ho Chi Minh City, HC, Vietnam"
TA Food & Coffee - Quán Mì Tàu Ngon Quận 3,5.0,9,Quán ăn nhỏ,"Đồ ăn chất lượng, ngon, giá hợp lý 👍 sẽ giới thiệu bạn đến trải nghiệm 👍.",15 Nguyễn Thị Diệu,10.7767314,106.6894832,1.0,"khe Viet restaurant, 15, Nguyen Thi Dieu, Ho Chi Minh City, HC 70001, Vietnam"
Cơm Tấm Trần Quý Cáp,4.0,263,Nhà hàng cơm,"Cơm tấm ngon, ở mức 4. 5/5 5* cho chất lượng dịch vụ, vui vẻ của chủ quán.",260 Võ Văn Tần,10.7714091,106.6855165,1.0,"260, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Nhà hàng Ngõ 8 - Chi nhánh 2,4.1,1345,Món ăn Việt Nam,Không gian quán ko quá chật nhưng xếp bàn sát nhau nên dễ đụng ghế.,57 Võ Văn Tần,10.7774326,106.6910722,1.0,"57, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng Sapphire Ăn Là Nhớ – Tiệc trọn gói & Catering HCM,4.9,14,Nhà hàng,View đẹp giá tốt Nhậu ngon phục vụ tốt Quán mát mẻ.,737 Hoàng Sa,10.7856855,106.6815098,1.0,"737, Hoàng Sa, Ho Chi Minh City, HC, Vietnam"
Cơm Gà Singapore Quận3,4.6,74,Nhà hàng,"Quán ruột của mình, thấy ngon mà ko đông khách lắm.",214c Lý Chính Thắng,10.790117,106.686252,0.5,"214c, Lý Chính Thắng, Ho Chi Minh City, HC, Vietnam"
Phở Chua Thành,4.2,552,Phở,"Phở trộn với nước sốt chua ngọt, rau muống bào sợi, đu đủ thái mỏng.",242/101 Đ. Nguyễn Thiện Thuật,10.7709443,106.6795607,1.0,"242/101, Nguyễn Thiện Thuật, Ho Chi Minh City, 72406, Vietnam"
Nhà Hàng Chay Quận 3 | Quán Chay Ngon Quận 3 | Vegetarian Restaurant,5.0,1,Thực phẩm bổ dưỡng,Thật sự ấn tượng với món ăn và phong cách phục vụ của Tâm Tâm!,49c Tú Xương,10.7785641,106.6841961,0.95,"49, Tú Xương, Ho Chi Minh City, HC, Vietnam"
Mo Mo Paradise,4.2,1007,Nhà hàng Sukiyaki,"Buffet thịt chất lượng refill nhanh, các phần mì tươi đều ngon.",96 Nguyễn Thị Minh Khai,10.7726288,106.6885457,1.0,"96, Nguyễn Thị Minh Khai, Ho Chi Minh City, HC, Vietnam"
Bún Bò Viên Cô Hoa Vườn Chuối,4.3,1149,Quán mì,"Quán ăn ngon vừa miệng, địa điểm ẩm thực lâu đời, giá cả hợp lý.",116/1 Đ. Vườn Chuối,10.77467,106.681982,0.405,"Hẻm 117 Đường Vườn Chuối, Ho Chi Minh City, HC, Vietnam"
Quán Cơm Tấm Quỳnh,4.3,110,Nhà hàng,"Cơm ngon, tuy rẻ nhưng khẩu phần vẫn đầy đủ & đi kèm cả trà đá miễn phí.",146 Lý Chính Thắng,10.7863923,106.6846291,1.0,"146, Đường Lý Chính Thắng, Ho Chi Minh City, HC, Vietnam"
Quán Ăn Mây Bốn Phương,4.1,398,Nhà hàng,"- Bò cuộn phô mai nướng vừa tới nên thịt bò mềm, phô mai kéo sợi được.","132/6 Vườn Chuối, 6 Đ. Vườn Chuối",10.774704,106.682623,0.675,"6, Hẻm 132 Vườn Chuối, Ho Chi Minh City, HC 70001, Vietnam"
Hủ Tiếu Hồng Phát (Hồng Phát District 3),4.6,2929,Quán mì,"Quán ăn sạch sẽ, chất lượng đồ ăn, nước uống.",389 Võ Văn Tần,10.770158,106.6843438,1.0,"389, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Bún Chả Hà Nội | Bún Chả Cửu Long 2007,4.8,282,Nhà hàng,". . . Long Nguyễn Thị Minh Khai, nước chấm đúng vị Hà Nội rất ngon.",202A Nguyễn Thị Minh Khai,10.7751204,106.690783,0.95,"202, Nguyễn Thị Minh Khai, Ho Chi Minh City, HC, Vietnam"
Bánh Canh Cua Cô Dần - 38 Cao Thắng - Quận 3,4.6,123,Quán ăn nhỏ,"Bánh canh khá ngon mà khẩu phần hơi ít, quán có bàn nhỏ ngồi được 2 người.",38 Cao Thắng,10.7699062,106.6822961,1.0,"38, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Lẩu bò Nhà gỗ - Sài Gòn,3.9,1697,Món lẩu,Không gian quán decor khá đẹp nhưng hơi ngộp nên khá nóng.,162 Lý Thái Tổ,10.767852,106.669724,1.0,"162, Đường Lý Thái Tổ, Ho Chi Minh City, HC, Vietnam"
Lẩu Gà Ớt Hiểm 109,4.1,1015,Món gà,"Mình ăn quán này được vài lần, lúc bào quay lại cũng cảm thấy dễ chịu.",109/6 Đ. Nguyễn Thiện Thuật,10.806582,106.699007,0.405,"Hẻm 38 Đường Nguyễn Thiện Thuật, Ho Chi Minh City, HC, Vietnam"
Bánh Mì Hòa Mã,4.2,1823,Nhà hàng,"Quán nổi tiếng từ lâu, nhưng khá đông, hầu như mỗi lần đến đều chờ bàn.",53 Cao Thắng,10.7702786,106.6818364,1.0,"Cửa Hàng Bánh Mì Thịt Nướng, 53, Cao Thang, Ho Chi Minh City, HC 72406, Vietnam"
Ốc Hương 771 Hoàng Sa,4.1,254,Nhà hàng,Ốc hương ở đây tooo bằng cái đầu mình mà giá khá hợp lí.,771 Hoàng Sa,10.7843806,106.680765,1.0,"771, Hoàng Sa, Ho Chi Minh City, HC, Vietnam"
Cow Express,4.9,1406,Món ăn Mỹ,"Quán ăn vừa miệng ngon, nhân viên nhiệt tình.",37 Cao Thắng,10.7698656,106.6823427,1.0,"37, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Quán Bún 66,4.0,53,Quán mì,"Quán luôn đông đúc nhân viên văn phòng, cô chú lớn tuổi đến ăn.",287/66 Nguyễn Đình Chiểu,10.783402,106.6947751,0.5,"66, Nguyễn Đình Chiểu, Ho Chi Minh City, HC, Vietnam"
Bún Riêu Cua Cô Dung Quận 3 Ngon Sạch TP.HCM,4.4,36,Quán ăn nhỏ,"Bún ngon chất lượng nha, chủ quán nhiệt tình nên thử nha các tình yêu.",175 Đ. Nguyễn Thiện Thuật,10.7683898,106.6793074,1.0,"175, Hẻm 175 Nguyễn Thiện Thuật, Ho Chi Minh City, HC 72406, Vietnam"
Quán ăn Toàn Trí,3.3,935,Quán ăn nhỏ,Quán nên nhận khách vừa đủ để pv tốt hơn.,39 Rạch Bùng Binh,10.781484,106.680093,0.5,"39, Rạch Bùng Binh, Ho Chi Minh City, HC, Vietnam"
Quán Mì Quảng Ăn Là Nhớ,3.8,763,Quán mì,"Chả cá nhớ làm nóng trước khi cho vào mì, bữa ăn chả bị hơi lạnh.",123 Trần Quốc Thảo,10.785362,106.682241,0.5,"123, Trần Quốc Thảo, Ho Chi Minh City, HC, Vietnam"
Quán Ăn Mèo Mập,4.0,61,Quán ăn nhỏ,"Khuyết điểm là quán ngồi ngoài lề của hẻm, xe chạy qua lại hơi nhiều.",51/12 Cao Thắng,10.7688701,106.683489,0.5,"12, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
iSushi Cao Thắng,4.4,1138,Món ăn Nhật Bản,"Menu đơn giản, đồ ăn ra vừa đủ để thưởng thức nhiều món.",112 Cao Thắng,10.7730746,106.6786327,1.0,"112, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Ả Đào Quán Bún Riêu Cua Hà Nội,4.5,128,Nhà hàng ẩm thực đồng quê,Bún riêu rất ngon nước đung đậm đà phần toping ăn kèm nhiều đầy đủ.,491/45 Nguyễn Đình Chiểu,10.7880374,106.6991784,0.5,"45, Nguyễn Đình Chiểu, Saigon, Ho Chi Minh City, HC 72200, Vietnam"
Nhà hàng Đông Phố,4.3,1055,Món ăn Việt Nam,Nên không dám khen món ăn trong quán ngon hay không.,57 Hồ Xuân Hương,10.7764625,106.6875429,1.0,"the flying rice 🍚Com Niue Sai Gon, 57, Hồ Xuân Hương, Ho Chi Minh City, HC 70001, Vietnam"
"Cơm Gà, Cháo Gà, Gỏi Gà, Miến Gà Ta Tường Vy - Nguyễn Thượng Hiền, Quận 3",4.8,685,Món gà,"Ngon, ăn vừa miệng, nhân viên nhiệt tình.",154 Đường Nguyễn Thượng Hiền,10.7733949,106.6845699,1.0,"154, Nguyen Thuong Hien Street, Ho Chi Minh City, HC 72406, Vietnam"
Lẩu Cá Kèo Bà Huyện 18,4.0,2128,Nhà hàng,"Giá vừa phải, nồi lẩu nhỏ 150k cho 2 người chưa bao gồm rau và bún.",18 Bà Huyện Thanh Quan,10.776153,106.689135,1.0,"18, Bà Huyện Thanh Quan, Ho Chi Minh City, HC, Vietnam"
Nhà hàng chay và cà phê Bông Súng Vegetarian Food & Coffee,4.4,1130,Đồ chay,Đây là lần đầu mình ghé quán và đã có những ấn tượng khó quên!,4 Bà Huyện Thanh Quan,10.779156,106.685777,0.5,"4, Bà Huyện Thanh Quan, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng 5 Muội,3.7,492,Nhà hàng,"Quán đẹp, được mang rượu vang vào quán.",3 Lê Quý Đôn,10.7788757,106.6934827,1.0,"3, Lê Quý Đôn, Ho Chi Minh City, HC, Vietnam"
Ốc Chị Em,4.0,484,Nhà hàng,"Các món mình gọi ăn ngon, cảm giác đồ khá tươi.",6B Công trường Quốc Tế,10.7833122,106.6956127,1.0,"Quán Cà Phê Papa, 6B, International Square, Ho Chi Minh City, HC 71006, Vietnam"
Bánh tráng nướng 61 Cao Thắng,3.9,326,Quán ăn nhỏ,"Tiệm bánh tráng nướng nổi tiếng tại Sài Gòn, mở 7h tối đến 11h khuya.",61 Cao Thắng,10.7709003,106.6811443,1.0,"61, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Cơm Gà Thượng Hải,4.3,132,Nhà hàng,"✅ Đồ chua & kim chi: Làm rất ngon, vị vừa miệng, không bị chua gắt.",21-23 Võ Văn Tần,10.7784059,106.6919778,0.7,"22, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Quán Hợp Lực,4.2,196,Nhà hàng,"Đồ ăn ngon nổi tiếng, nhân viên nhanh nhẹn dễ thương, như người nhà.",365 Đường Nguyễn Thượng Hiền,10.7771414,106.6820021,1.0,"365, Đường Nguyễn Thượng Hiền, Ho Chi Minh City, HC, Vietnam"
Quán Lẩu Cá Kèo Bà Huyện 2,4.0,2076,Nhà hàng,Quán sang sạch đẹp ăn ngon nhau.,10 Nguyễn Thông,10.7819016,106.6791467,1.0,"10, Nguyễn Thông, Ho Chi Minh City, HC, Vietnam"
Chè Hiển Khánh,4.4,802,Cửa hàng bán đồ tráng miệng,Menu quán có nhiều món cho khách lựa.,718 Nguyễn Đình Chiểu,10.803736,106.680788,0.5,"718, Nguyễn Đình Chiểu, Ho Chi Minh City, HC, Vietnam"
BiaCraft Lê Ngô Cát | Q.3,4.5,2559,Nhà hàng,"Quán tốt, không gian đẹp, bé nhân viên Chi rất đáng yêu….",1 Lê Ngô Cát,10.7763212,106.6855871,1.0,"BiaCraft Artisan Ales, 1, Le Ngo Cat Street, Ho Chi Minh City, HC 70001, Vietnam"
Nhà Hàng Sơn Thủy,4.3,199,Nhà hàng,"Đồ ăn ngon, quán đẹp, nhân viên nhiệt tình.",37B Phạm Ngọc Thạch,10.783582,106.694946,0.7124999999999999,"37, Phạm Ngọc Thạch, Saigon, Ho Chi Minh City, 71006, Vietnam"
Lẩu Cá Kèo Rau Đắng,4.2,1175,Món lẩu,"Quán ăn ngon, nhất là món lẩu cá kèo rau đắng, nhân viên nhiệt tình!",415 Điện Biên Phủ,10.7730832,106.679424,1.0,"415, Điện Biên Phủ, Ho Chi Minh City, HC, Vietnam"
Quán Ăn Tài 81,4.4,47,Nhà hàng,Khách đôi lúc cần nhậu có các cuộc trò chuyện riêng tư.,81 Ngô Thời Nhiệm,10.77919,106.688521,0.5,"81, Ngô Thời Nhiệm, Ho Chi Minh City, HC, Vietnam"
Nhà hàng Hải Đăng 1,3.9,239,Nhà hàng,Món ăn nấu khá ngon.,31A Nguyễn Thông,10.7815598,106.6793814,0.95,"31, Nguyễn Thông, Ho Chi Minh City, HC, Vietnam"
Sushi Tei Việt Nam,4.4,1058,Món ăn Nhật Bản chính cống,Đồ ăn thì bài trí đẹp mắt và cũng khá vừa miệng.,26 Cao Thắng,10.7694184,106.682855,1.0,"26, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
MRSIMPLE STEAKHOUSE,4.6,921,Bít tết,"- Chất lượng món ăn ngon, vừa miệng, trang trí đẹp mắt.",62 Đ. Trương Quyền,10.786842,106.69216,0.405,"62, Hẻm 9 Đường Trương Quyền, Ho Chi Minh City, HC, Vietnam"
Quán nhậu Cao Thắng,3.9,180,Nhà hàng,"View quán đẹp, ngồi đâu cũng thấy thích.",5 Đường Nguyễn Sơn Hà,10.781469,106.631322,0.375,"5, Đường Nguyễn Sơn, Ho Chi Minh City, HC, Vietnam"
Mì Sủi Cảo Tân Tòng Lợi,4.0,749,Các món mì Hoa,"Nước lèo, đồ ăn đều ngon,.",311 Võ Văn Tần,10.7710236,106.6851521,1.0,"311, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Hanuri - Quán ăn Hàn Quốc - Sư Vạn Hạnh,4.2,2565,Món ăn Hàn Quốc,"• Tokbokki phô mai: cay vừa, sốt đậm đà, phô mai kéo sợi “đã đời”.",736 Sư Vạn Hạnh,10.7746639,106.6679771,1.0,"736, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Ngõ Thái - Quận 10,4.8,271,Quán ăn nhỏ,"Quán chill chill dễ thương lắm, nhân viên nhiệt tình cực kỳ, đồ ăn ngon.",343/5 Đ. Tô Hiến Thành,10.774394,106.661581,0.405,"Hẻm 350 Đường Tô Hiến Thành, Ho Chi Minh City, HC, Vietnam"
Mộc Vị Quán,4.1,644,Nhà hàng,Vô ăn đồ ăn vừa nhiều vừa.,732 Sư Vạn Hạnh,10.7746774,106.667969,1.0,"732, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Tiến Hải Quán - Bún đậu mắm tôm,4.1,652,Nhà hàng,Buổi trưa mình ghé quán ăn order 1 phần bún 2ng và bánh tráng thêm.,804 Sư Vạn Hạnh,10.774314,106.6681936,1.0,"804, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Gimji Quán Ăn Hàn Quốc - Korean Fast Food,4.1,189,Món ăn Hàn Quốc,Thấy quán đông quá dô ăn thử cảm nhận là kim chi gất.,393 Sư Vạn Hạnh,10.775192,106.6676038,1.0,"393, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Quán Gỗ- Hấp Nướng Lẩu,4.2,116,Món ăn Châu Á,A chủ quán dễ thương không gian chill hợp vs những bạn trẻ 😍😍😍.,781/C10 Lê Hồng Phong,10.754729,106.678955,0.5,"Lê Hồng Phong, Ho Chi Minh City, HC, Vietnam"
Ẩm Thực Quê Nhà Quận 10,4.1,988,Món ăn Việt Nam,"Quán đẹp, rộng thoáng, có đều đồ ăn thì quá đắc so với chất lượng.",05 Đ. Thành Thái,10.775866,106.664168,0.5,"05, Đường Thành Thái, Ho Chi Minh City, HC, Vietnam"
Cơm Niêu Hà Đô,4.3,153,Nhà hàng,"Đồ ăn ngon, quán trang trí đẹp, giá khá ổn, chén đũa sắp xếp gọn gàng.","chung cư, 28 Đường Số 4",10.818531,106.627144,0.5,"Đường Số 4, Ho Chi Minh City, HC, Vietnam"
MƯỜI THƯƠNG - Lẩu gà lá é Phú Yên,4.8,470,Nhà hàng,Quán ăn được. bàn ghế cao. quán hơi nhỏ nhưng có tầng trên.,113 Cao Thắng,10.773117,106.6785836,1.0,"113, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Tacos Huynh Đệ | Tacos Ngon Quận 10 | Bánh Tacos Gần Đây,5.0,17,Quán ăn nhỏ,"Quán đẹp, lm bánh chất lượng, không gian thoáng mát.",484 Nguyễn Tri Phương,10.767079,106.6671862,1.0,"484, Đường Nguyễn Tri Phương, Ho Chi Minh City, HC, Vietnam"
Quán Cơm Hạnh Thu,4.1,755,Nhà hàng,Ngoại trừ canh chua hơi ngọt nên chỉ được 9 điểm.,10 Đ. Trường Sơn,10.785797,106.666485,0.5,"10, Đường Trường Sơn, Ho Chi Minh City, HC, Vietnam"
Quán Cơm Sáu Nghĩa,4.3,182,Nhà hàng,"Có nhiều loại canh: canh cải, súp, chua, khoai tím, khổ qua.",138/28 Đ. Ngô Quyền,10.7515988,106.6668581,0.5,"28, Đường Ngô Quyền, Ho Chi Minh City, HC, Vietnam"
Cơm Tấm 229 Vĩnh Viễn,4.3,295,Nhà hàng,Em vừa ghé mua Sườn Gà mang về nhưng quán ko bỏ Sườn vào cho em.,229 Vĩnh Viễn,10.7641074,106.6694064,1.0,"229, Đường Vĩnh Viễn, Ho Chi Minh City, HC, Vietnam"
Quán Ăn Ngon,4.0,4,Nhà hàng,Chất lượng đồ ăn cũng được.,505 Sư Vạn Hạnh,10.7747918,106.6678965,1.0,"505, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Ẩm Thực Quê Việt | Đặt tiệc Quận 10 | Nhà Hàng Quận 10 | Mì Sủi Cảo Hồng Phát,4.6,45,Nhà hàng,"Đồ ăn ngon, nhân viên nhiệt tình vui vẻ.",Đường Nguyễn Giản Thanh,10.782558,106.664004,1.0,"Nguyễn Giàn Thanh, Ho Chi Minh City, HC, Vietnam"
Cơm niêu Thiên Lý,4.6,931,Nhà hàng,"Quán làm đồ ăn rất vừa miệng, nêm nếm vị mặn ngọt vừa đủ.",87a Cửu Long,10.810134,106.666547,0.5,"87a, Cửu Long, Ho Chi Minh City, HC, Vietnam"
Lẩu Tôm Càng Xiên,4.0,854,Món lẩu,"Quán khá ổn, ngoài cổng khá nhỏ nhưng vào trong thì rộng rãi.",573 Bà Hạt,10.7651234,106.6651716,1.0,"573, Đường Bà Hạt, Ho Chi Minh City, HC, Vietnam"
Quán Cô Hoàn Bún Riêu - Ốc Hà Nội| Bún Riêu Ngon Cao Thắng| Bún Riêu Ngon Quận 10,4.7,35,Quán ăn nhỏ,Mình gọi tô bún riêu đầy đủ 60k bảo gồm thịt bò riêu đậu hũ giò tái mộc.,111 Cao Thắng,10.7727809,106.6789656,1.0,"111, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Tám Riêu - Nguyễn Tri Phương,4.9,802,Món ăn Việt Nam,"Không gian quán đẹp, sạch sẽ, nhân viên lịch sự, chu đáo, món ăn đẹp mắt.",466 Nguyễn Tri Phương,10.7670229,106.6671989,1.0,"466, Đường Nguyễn Tri Phương, Ho Chi Minh City, HC, Vietnam"
Hội An Quán,4.1,302,Món ăn Việt Nam,Đồ ăn đẹp quán đẹp rất có không khí Hội An.,285/94A Hẻm 285 Cách Mạng Tháng Tám,10.77783285,106.67989419088198,0.6333333333333334,"Tòa nhà Viettel, 285, Hẻm 283 Cách Mạng Tháng 8, Ho Chi Minh City, HC 70001, Vietnam"
Vườn ẩm thực Đông Hồ Eden,4.0,400,Nhà hàng,"Chỗ ngồi tạm đc, đồ ăn chưa ngon, sảnh vườn muỗi.",199 Cao Thắng,10.7743517,106.6774227,1.0,"199, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Quán Ốc T2,4.1,561,Đồ hải sản,"Đồ ăn ngon, nhân viền và chủ quán nhiệt tình.","392/20/58, Cao Thắng",10.793522,106.682275,0.5,"Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Quán Há cảo Ngọc Lan,4.3,1026,Quán ăn nhỏ,"Quán ngon, nước chấm rất vừa miệng, giá rẻ.",500 Vĩnh Viễn,10.76196,106.660197,0.5,"500, Vĩnh Viễn, Ho Chi Minh City, HC, Vietnam"
Kỳ Hòa Quán,4.0,903,Quán ăn nhỏ,"Quán vị trí đẹp, thức ăn vừa miệng, giá bình dân.",16A Lê Hồng Phong,10.7736096,106.671824,1.0,"Nhà Hàng Đông Hồ Eden, 16A, Le Hong Phong Street, Ho Chi Minh City, HC 72406, Vietnam"
Món Ngon,4.5,2,Món ăn Châu Á,"Quán nhìn sạch sẽ, vệ sinh.",447 Sư Vạn Hạnh,10.7746526,106.6679649,1.0,"447, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Nhà Bếp Lực Điền| Bếp Ngon Quận 10| Quán Ngon Hồ Thị Kỷ,5.0,4,Quán ăn nhỏ,"Mới ăn bún thái của quán,.",77/20 Hồ Thị Kỷ,10.767079,106.676382,0.5,"Hồ Thị Kỷ, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng Hải Sản 346,4.2,202,Nhà hàng,"Nêm nếm vừa phải, thơm ngon, trình bày đẹp mắt.",183 Cao Thắng,10.7739371,106.6776458,1.0,"183, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Tiệm Ăn Vặt 10 Ngon,4.8,11,Quán ăn nhỏ,"Ngon, giá hợp lý, phù hợp cho cả ăn sáng lẫn.",55 Nguyễn Lâm,10.764662,106.663134,1.0,"55, Nguyễn Lâm, Ho Chi Minh City, HC, Vietnam"
Lẩu bò Cô Thảo,4.0,1622,Món lẩu,"Quán đông nhân viên hơi lâu nên đi vào tối hàng ngày, cuối tuần đông.",84/10 Hẻm 84 Hồ Thị Kỷ,10.766275,106.677076,0.5,"Hẻm 84 Hồ Thị Kỷ, Ho Chi Minh City, HC, Vietnam"
Hancook Korean Fast Food,4.1,1015,Món ăn Hàn Quốc,"Quán sạch đẹp, có người trông xe, đồ ăn ngon, nhân viên dễ thương.",181/2 Đ. 3 Tháng 2,10.767181,106.665937,0.5,"Đường 3 Tháng 2, Ho Chi Minh City, HC, Vietnam"
Hallyu Korean Fast Food,4.3,674,Món ăn Hàn Quốc,"Đồ ăn ngon, đi vào giờ trưa nên khá yên tĩnh và vắng khách.",125 Trần Minh Quyền,10.77044,106.674781,0.5,"125, Trần Minh Quyền, Ho Chi Minh City, HC, Vietnam"
Há Cảo Thủy,4.5,17,Quán ăn nhỏ,Chỉ 4. 500 đ/ cái.,"Chung Cư, 010 lô S, Ngô Gia Tự",10.767432,106.67424,0.5,"Ngô Gia Tự, Ho Chi Minh City, HC, Vietnam"
Cow Express - American Beefsteak,4.3,1073,Bít tết,". . . ý mình vẫn muốn góp ý để thay đổi, để tốt hơn, vì: đồ ăn ngon :P.",457 Sư Vạn Hạnh,10.7745527,106.6680318,1.0,"457, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Cơm gà Hải Nam,4.0,2216,Nhà hàng cơm,"Quán có đậu ô tô phía trước được vài xe, không gian khá nhỏ, đồ ăn tạm.",379 Nguyễn Tri Phương,10.763136,106.6680812,1.0,"379, Đường Nguyễn Tri Phương, Ho Chi Minh City, HC, Vietnam"
Quán Anh Chị Em,4.4,618,Nhà hàng,Có hai quán gần nhau nên mọi người đi vào chú ý đúng quán nhé.,498 Hoà Hảo,10.759991,106.659935,1.0,"498, Đường Hòa Hảo, Ho Chi Minh City, HC, Vietnam"
Quán Nguyên Ký,4.2,334,Quán ăn nhỏ,"Các món lẩu, nướng, hấp đều ngon, nêm nếm vừa khẩu vị.",7a/5/2 Hẻm 7A/5 Thành Thái,10.77004,106.662015,0.5,"Hẻm 7A/5 Thành Thái, Ho Chi Minh City, HC, Vietnam"
Hancook Korean Fast Food,4.0,1360,Món ăn Hàn Quốc,"Quán ngon, menu đa dạng mà giá cũng rẻ Vợ chồng mình hay đến đây ăn.",263 Nguyễn Tri Phương,10.761959,106.6684581,1.0,"263, Đường Nguyễn Tri Phương, Ho Chi Minh City, HC, Vietnam"
Mùa Vàng The Warehouse,4.2,2265,Nhà hàng,Menu của quán làm chỉn chu và đẹp.,"Nằm trong khuôn viên siêu thị Big C, 268 Đ. Tô Hiến Thành",10.7788248,106.6652644,0.9,"We Escape, 268, Hẻm 266 Tô Hiến Thành, Ho Chi Minh City, HC 72000, Vietnam"
Nhà Hàng Chay Sân Mây,4.1,909,Đồ chay,"Quán đẹp, đồ ăn tạm ổn, giá khá cao.",771 Lê Hồng Phong,10.7722136,106.6722776,1.0,"771, Đường Lê Hồng Phong, Ho Chi Minh City, HC, Vietnam"
Beefsteak Củ Hành Tây,4.3,619,Nhà hàng,"Lần đầu đến quán ăn, quán để lại cho tui ấn tượng tốt lắm luôn á.",391/6 Sư Vạn Hạnh,10.776174,106.666937,0.5,"Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Vee Ayy Food,4.1,623,Nhà hàng,"Quán decor khá xinh hợp lý để ăn nhóm,.",6 Hoàng Dư Khương,10.777184,106.672455,0.5,"6, Hoàng Dư Khương, Ho Chi Minh City, HC, Vietnam"
Quán Núi,4.1,146,Nhà hàng,Quán ngon kiểu gia đình dân địa phương mới biết.,449/39 Sư Vạn Hạnh,10.771877,106.669581,0.5,"39, Sư Vạn Hạnh, Ho Chi Minh City, HC, Vietnam"
Nhà hàng chim rừng | Nhà hàng ngon quận 10,4.3,23,Nhà hàng,Quán được thiết kế rất đẹp và tinh tế.,14 Nguyễn Chí Thanh,10.761144,106.6742486,1.0,"Bếp Chay Nhân Duyên, 14, Đường Nguyễn Chí Thanh, Ho Chi Minh City, HC 72712, Vietnam"
Quán Ốc 379 Vĩnh Viễn,4.1,400,Đồ hải sản,"Cơm chiên khá vừa miệng, hàu tươi ngon nướng phô mai vừa.",379 Vĩnh Viễn,10.763108,106.665183,1.0,"379, Đường Vĩnh Viễn, Ho Chi Minh City, HC 700000, Vietnam"
Nhà hàng chay Vajra,4.2,908,Đồ chay,"Quán ăn chay trên lầu 1. Không gian ổn, món ăn ngon giá cũng vừa tầm.",711 Lê Hồng Phong,10.7710984,106.6727489,1.0,"Nhà Hàng Chay Vajra, 711, Le Hong Phong Street, Ho Chi Minh City, HC 72712, Vietnam"
Bún đậu mắm tôm Tiến Hải,4.1,2779,Quán ăn nhỏ,"Bún đậu ngon, nhân viên nhiệt tình dễ thương, quán sạch sẽ.",409 Nguyễn Tri Phương,10.7647573,106.6678333,1.0,"409, Đường Nguyễn Tri Phương, Ho Chi Minh City, HC, Vietnam"
Quán Ăn A Dũng,4.1,30,Nhà hàng,"Là khách của quán từ 20 năm trước, ghé lại quán hôm nay thật xúc động.",196 Vĩnh Viễn,10.7642869,106.6701933,1.0,"196, Đường Vĩnh Viễn, Ho Chi Minh City, HC, Vietnam"
Quán 79 Nem Nướng,4.2,623,Quán ăn nhỏ,"Đồ ăn thì khỏi nói, nước chấm đậm đà, nem nướng - thịt nướng thơm ngon.",626 Bà Hạt,10.7649298,106.664353,1.0,"626, Đường Bà Hạt, Ho Chi Minh City, HC, Vietnam"
